index,Sku,Style Id,Catalog,Category,Weight,TP,MRP Old,Final MRP Old,Ajio MRP,Amazon MRP,Amazon FBA MRP,Flipkart MRP,Limeroad MRP,Myntra MRP,Paytm MRP,Snapdeal MRP
0,Os206_3141_S,Os206_3141,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
1,Os206_3141_M,Os206_3141,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
2,Os206_3141_L,Os206_3141,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
3,Os206_3141_XL,Os206_3141,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
4,Os206_3141_2XL,Os206_3141,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
5,Os206_3141_3XL,Os206_3141,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
6,Os223_3142_S,Os223_3142,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
7,Os223_3142_M,Os223_3142,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
8,Os223_3142_L,Os223_3142,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
9,Os223_3142_XL,Os223_3142,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
10,Os223_3142_2XL,Os223_3142,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
11,Os223_3142_3XL,Os223_3142,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
12,Os212_3143_S,Os212_3143,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
13,Os212_3143_M,Os212_3143,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
14,Os212_3143_L,Os212_3143,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
15,Os212_3143_XL,Os212_3143,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
16,Os212_3143_2XL,Os212_3143,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
17,Os212_3143_3XL,Os212_3143,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
18,Os214_3144_S,Os214_3144,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
19,Os214_3144_M,Os214_3144,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
20,Os214_3144_L,Os214_3144,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
21,Os214_3144_XL,Os214_3144,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
22,Os214_3144_2XL,Os214_3144,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
23,Os214_3144_3XL,Os214_3144,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
24,Os207_3145_S,Os207_3145,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
25,Os207_3145_M,Os207_3145,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
26,Os207_3145_L,Os207_3145,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
27,Os207_3145_XL,Os207_3145,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
28,Os207_3145_2XL,Os207_3145,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
29,Os207_3145_3XL,Os207_3145,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
30,Os202_3146_S,Os202_3146,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
31,Os202_3146_M,Os202_3146,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
32,Os202_3146_L,Os202_3146,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
33,Os202_3146_XL,Os202_3146,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
34,Os202_3146_2XL,Os202_3146,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
35,Os202_3146_3XL,Os202_3146,Moments,Kurta,0.3,538,2178.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0,2295.0
36,Os181_5051_S,Os181_5051,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
37,Os181_5051_M,Os181_5051,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
38,Os181_5051_L,Os181_5051,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
39,Os181_5051_XL,Os181_5051,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
40,Os181_5051_2XL,Os181_5051,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
41,Os181_5051_3XL,Os181_5051,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
42,Os191_5052_S,Os191_5052,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
43,Os191_5052_M,Os191_5052,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
44,Os191_5052_L,Os191_5052,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
45,Os191_5052_XL,Os191_5052,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
46,Os191_5052_2XL,Os191_5052,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
47,Os191_5052_3XL,Os191_5052,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
48,Os197_5053_S,Os197_5053,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
49,Os197_5053_M,Os197_5053,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
50,Os197_5053_L,Os197_5053,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
51,Os197_5053_XL,Os197_5053,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
52,Os197_5053_2XL,Os197_5053,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
53,Os197_5053_3XL,Os197_5053,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
54,OS219_5054_S,OS219_5054,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
55,OS219_5054_M,OS219_5054,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
56,OS219_5054_L,OS219_5054,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
57,OS219_5054_XL,OS219_5054,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
58,OS219_5054_2XL,OS219_5054,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
59,OS219_5054_3XL,OS219_5054,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
60,Os195_5055_S,Os195_5055,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
61,Os195_5055_M,Os195_5055,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
62,Os195_5055_L,Os195_5055,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
63,Os195_5055_XL,Os195_5055,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
64,Os195_5055_2XL,Os195_5055,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
65,Os195_5055_3XL,Os195_5055,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
66,Os189_5056_S,Os189_5056,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
67,Os189_5056_M,Os189_5056,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
68,Os189_5056_L,Os189_5056,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
69,Os189_5056_XL,Os189_5056,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
70,Os189_5056_2XL,Os189_5056,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
71,Os189_5056_3XL,Os189_5056,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
72,Os182_5057_S,Os182_5057,Colors-8,Kurta,0.3,438,1895.0,254.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
73,Os182_5057_M,Os182_5057,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
74,Os182_5057_L,Os182_5057,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
75,Os182_5057_XL,Os182_5057,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
76,Os182_5057_2XL,Os182_5057,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
77,Os182_5057_3XL,Os182_5057,Colors-8,Kurta,0.3,438,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
78,Os209_5058_S,Os209_5058,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
79,Os209_5058_M,Os209_5058,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
80,Os209_5058_L,Os209_5058,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
81,Os209_5058_XL,Os209_5058,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
82,Os209_5058_2XL,Os209_5058,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
83,Os209_5058_3XL,Os209_5058,Colors-8,Kurta,0.3,438,1778.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0
84,Os218_3151_S,Os218_3151,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
85,Os218_3151_M,Os218_3151,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
86,Os218_3151_L,Os218_3151,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
87,Os218_3151_XL,Os218_3151,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
88,Os218_3151_2XL,Os218_3151,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
89,Os218_3151_3XL,Os218_3151,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
90,Os201_3152_S,Os201_3152,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
91,Os201_3152_M,Os201_3152,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
92,Os201_3152_L,Os201_3152,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
93,Os201_3152_XL,Os201_3152,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
94,Os201_3152_2XL,Os201_3152,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
95,Os201_3152_3XL,Os201_3152,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
96,Os175_3153_S,Os175_3153,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
97,Os175_3153_M,Os175_3153,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
98,Os175_3153_L,Os175_3153,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
99,Os175_3153_XL,Os175_3153,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
100,Os175_3153_2XL,Os175_3153,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
101,Os175_3153_3XL,Os175_3153,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
102,Os220_3154_S,Os220_3154,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
103,Os220_3154_M,Os220_3154,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
104,Os220_3154_L,Os220_3154,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
105,Os220_3154_XL,Os220_3154,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
106,Os220_3154_2XL,Os220_3154,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
107,Os220_3154_3XL,Os220_3154,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
108,Os174_3155_S,Os174_3155,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
109,Os174_3155_M,Os174_3155,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
110,Os174_3155_L,Os174_3155,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
111,Os174_3155_XL,Os174_3155,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
112,Os174_3155_2XL,Os174_3155,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
113,Os174_3155_3XL,Os174_3155,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
114,Os222_3156_S,Os222_3156,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
115,Os222_3156_M,Os222_3156,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
116,Os222_3156_L,Os222_3156,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
117,Os222_3156_XL,Os222_3156,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
118,Os222_3156_2XL,Os222_3156,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
119,Os222_3156_3XL,Os222_3156,Breeze-4,Kurta,0.3,505,2038.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0,2195.0
120,Os228_1432_S,Os228_1432,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
121,Os228_1432_M,Os228_1432,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
122,Os228_1432_L,Os228_1432,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
123,Os228_1432_XL,Os228_1432,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
124,Os228_1432_2XL,Os228_1432,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
125,Os228_1432_3XL,Os228_1432,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
126,Os227_1437_S,Os227_1437,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
127,Os227_1437_M,Os227_1437,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
128,Os227_1437_L,Os227_1437,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
129,Os227_1437_XL,Os227_1437,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
130,Os227_1437_2XL,Os227_1437,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
131,Os227_1437_3XL,Os227_1437,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
132,OS224_1433_S,OS224_1433,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
133,OS224_1433_M,OS224_1433,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
134,OS224_1433_L,OS224_1433,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
135,OS224_1433_XL,OS224_1433,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
136,OS224_1433_2XL,OS224_1433,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
137,OS224_1433_3XL,OS224_1433,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
138,Os232_1431_S,Os232_1431,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
139,Os232_1431_M,Os232_1431,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
140,Os232_1431_L,Os232_1431,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
141,Os232_1431_XL,Os232_1431,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
142,Os232_1431_2XL,Os232_1431,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
143,Os232_1431_3XL,Os232_1431,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
144,Os226_1436_S,Os226_1436,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
145,Os226_1436_M,Os226_1436,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
146,Os226_1436_L,Os226_1436,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
147,Os226_1436_XL,Os226_1436,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
148,Os226_1436_2XL,Os226_1436,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
149,Os226_1436_3XL,Os226_1436,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
150,Os230_1438_S,Os230_1438,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
151,Os230_1438_M,Os230_1438,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
152,Os230_1438_L,Os230_1438,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
153,Os230_1438_XL,Os230_1438,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
154,Os230_1438_2XL,Os230_1438,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
155,Os230_1438_3XL,Os230_1438,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
156,Os225_1434_S,Os225_1434,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
157,Os225_1434_M,Os225_1434,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
158,Os225_1434_L,Os225_1434,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
159,Os225_1434_XL,Os225_1434,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
160,Os225_1434_2XL,Os225_1434,Rozana,Kurta Set,0.4,590,2378.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0
